slug,symbol,name,date,ranknow,open,high,low,close,volume,market_price,close_ratio,spread
binance-coin,BNB,Binance Coin,1/15/2018,16,20.8,23.6,19.33,19.56,244154000,1937179206,0.0539,4.27
binance-coin,BNB,Binance Coin,1/16/2018,16,19.63,19.63,10.44,13.89,399951008,1375492587,0.3754,9.19
binance-coin,BNB,Binance Coin,1/17/2018,16,13.62,15.54,9.66,14.2,299411008,1406315645,0.7721,5.88
binance-coin,BNB,Binance Coin,1/18/2018,16,14.25,15.96,13.51,14.28,204899008,1413959526,0.3143,2.45
binance-coin,BNB,Binance Coin,1/19/2018,16,14.31,15.64,13.99,14.94,139882000,1479328568,0.5758,1.65
binance-coin,BNB,Binance Coin,1/20/2018,16,15.03,16.65,15.03,16.19,156744992,1603066364,0.716,1.62
binance-coin,BNB,Binance Coin,1/21/2018,16,16.25,16.25,13.36,14.07,141562000,1392958656,0.2457,2.89
binance-coin,BNB,Binance Coin,1/22/2018,16,14.2,14.45,11.91,13.01,138026000,1288627604,0.4331,2.54
binance-coin,BNB,Binance Coin,1/23/2018,16,13,13.96,11.78,13.09,91706200,1296439809,0.6009,2.18
binance-coin,BNB,Binance Coin,1/24/2018,16,13.19,14.19,12.79,13.63,105736000,1349432102,0.6,1.4
binance-coin,BNB,Binance Coin,1/25/2018,16,13.76,14.14,13.06,13.23,105648000,1309796798,0.1574,1.08
binance-coin,BNB,Binance Coin,1/26/2018,16,13.21,13.59,12.29,13.22,113429000,1308786855,0.7154,1.3
binance-coin,BNB,Binance Coin,1/27/2018,16,13.23,13.44,12.89,13.25,84009400,1312232542,0.6545,0.55
binance-coin,BNB,Binance Coin,1/28/2018,16,13.3,13.81,13.2,13.54,93871104,1340669363,0.5574,0.61
binance-coin,BNB,Binance Coin,1/29/2018,16,13.55,13.67,12.68,12.76,71294304,1263864203,0.0808,0.99
binance-coin,BNB,Binance Coin,1/30/2018,16,12.77,12.77,11.06,11.25,59389600,1113976810,0.1111,1.71
binance-coin,BNB,Binance Coin,1/31/2018,16,11.27,11.41,10.57,11.15,50435000,1103511030,0.6905,0.84
binance-coin,BNB,Binance Coin,2/1/2018,16,11.18,11.39,8.71,9.52,82984200,942201382,0.3022,2.68
binance-coin,BNB,Binance Coin,2/2/2018,16,9.41,10.46,7.22,9.65,91468200,955711842,0.75,3.24
binance-coin,BNB,Binance Coin,2/3/2018,16,9.7,10.27,8.61,9.75,56556200,965354816,0.6867,1.66
binance-coin,BNB,Binance Coin,2/4/2018,16,9.75,9.75,8.1,8.46,49990000,837523781,0.2182,1.65
binance-coin,BNB,Binance Coin,2/5/2018,16,8.43,8.55,6.13,6.71,55276900,663891840,0.2397,2.42
binance-coin,BNB,Binance Coin,2/6/2018,16,6.81,8.56,5.59,8.29,97189904,820712194,0.9091,2.97
binance-coin,BNB,Binance Coin,2/7/2018,16,8.32,9.22,7.35,8.1,77970304,801519320,0.4011,1.87
binance-coin,BNB,Binance Coin,2/8/2018,16,8.09,8.72,8.09,8.6,82496000,851074837,0.8095,0.63
binance-coin,BNB,Binance Coin,2/9/2018,16,8.61,9.89,8.34,9.73,9284,963451766,0.8968,1.55
binance-coin,BNB,Binance Coin,2/10/2018,16,9.73,10.36,8.85,9.26,80123200,916470614,0.2715,1.51
binance-coin,BNB,Binance Coin,2/11/2018,16,9.2,9.35,8.14,8.7,68554600,861907959,0.4628,1.21
binance-coin,BNB,Binance Coin,2/12/2018,16,8.71,9.4,8.71,9.32,50792600,923055045,0.8841,0.69
binance-coin,BNB,Binance Coin,2/13/2018,16,9.32,9.35,8.77,8.99,41593400,889817035,0.3793,0.58
binance-coin,BNB,Binance Coin,2/14/2018,16,9.02,10.65,8.99,10.4,68781600,1029805008,0.8494,1.66
binance-coin,BNB,Binance Coin,2/15/2018,16,10.39,11.28,10.1,10.93,108962000,1082331935,0.7034,1.18
binance-coin,BNB,Binance Coin,2/16/2018,16,10.91,11.2,10.43,11.2,71131800,1109115222,1,0.77
binance-coin,BNB,Binance Coin,2/17/2018,16,11.08,11.87,10.95,11.69,76093504,1157404350,0.8043,0.92
binance-coin,BNB,Binance Coin,2/18/2018,16,11.69,11.7,10.68,10.7,62044700,1059687434,0.0196,1.02
binance-coin,BNB,Binance Coin,2/19/2018,16,10.67,11.19,10.65,11.08,54898800,1096649360,0.7963,0.54
binance-coin,BNB,Binance Coin,2/20/2018,16,11.09,11.19,9.79,9.9,66512400,980685153,0.0786,1.4
binance-coin,BNB,Binance Coin,2/21/2018,16,9.88,10.19,9.15,9.38,55087600,928829541,0.2212,1.04
binance-coin,BNB,Binance Coin,2/22/2018,16,9.4,9.81,8.71,8.9,47216100,881623626,0.1727,1.1
binance-coin,BNB,Binance Coin,2/23/2018,16,8.87,9.73,8.66,9.69,53626800,959654580,0.9626,1.07
binance-coin,BNB,Binance Coin,2/24/2018,16,9.69,9.84,8.78,9.14,48709200,905177077,0.3396,1.06
binance-coin,BNB,Binance Coin,2/25/2018,16,9.15,9.49,8.94,9.35,43814500,925444252,0.7455,0.55
binance-coin,BNB,Binance Coin,2/26/2018,16,9.37,10.06,9.13,9.9,53540300,980468312,0.828,0.93
binance-coin,BNB,Binance Coin,2/27/2018,16,9.97,11.1,9.82,10.66,97184400,1055479339,0.6563,1.28
binance-coin,BNB,Binance Coin,2/28/2018,16,10.69,11.18,10.39,10.44,69036400,1033527935,0.0633,0.79
binance-coin,BNB,Binance Coin,3/1/2018,16,10.45,10.67,10.33,10.51,72474200,1040607436,0.5294,0.34
binance-coin,BNB,Binance Coin,3/2/2018,16,10.46,10.54,10.14,10.22,46449100,1012398347,0.2,0.4
binance-coin,BNB,Binance Coin,3/3/2018,16,10.29,10.45,10.13,10.22,40001900,1011715151,0.2813,0.32
binance-coin,BNB,Binance Coin,3/4/2018,16,10.21,10.39,9.9,10.35,37886900,1024606773,0.9184,0.49
binance-coin,BNB,Binance Coin,3/5/2018,16,10.4,10.44,10.1,10.11,38605100,1001081047,0.0294,0.34
binance-coin,BNB,Binance Coin,3/6/2018,16,10.15,10.15,9.15,9.38,38182600,929185001,0.23,1
binance-coin,BNB,Binance Coin,3/7/2018,16,9.4,10.13,8.24,9.03,79740800,894579608,0.418,1.89
binance-coin,BNB,Binance Coin,3/8/2018,16,9.04,9.14,8.12,8.31,48535100,822849906,0.1863,1.02
binance-coin,BNB,Binance Coin,3/9/2018,16,8.26,8.33,7.17,8.31,46893300,823110313,0.9828,1.16
binance-coin,BNB,Binance Coin,3/10/2018,16,8.27,8.35,7.63,7.67,41645000,759601743,0.0556,0.72
binance-coin,BNB,Binance Coin,3/11/2018,16,7.65,8.42,7.38,8.27,45451700,819081433,0.8558,1.04
binance-coin,BNB,Binance Coin,3/12/2018,16,8.3,8.55,7.74,8.04,51188100,796000280,0.3704,0.81
binance-coin,BNB,Binance Coin,3/13/2018,16,8,11,7.9,10.12,216111008,1001546413,0.7161,3.1
binance-coin,BNB,Binance Coin,3/14/2018,16,10.13,10.67,8.55,8.96,124112000,887087219,0.1934,2.12
binance-coin,BNB,Binance Coin,3/15/2018,16,8.94,9.4,8.42,9.1,104531000,900936307,0.6939,0.98
binance-coin,BNB,Binance Coin,3/16/2018,16,9.13,9.39,8.64,9.11,97626000,902148238,0.6267,0.75
binance-coin,BNB,Binance Coin,3/17/2018,16,9.2,9.5,8.66,8.99,94679904,889912088,0.3929,0.84
binance-coin,BNB,Binance Coin,3/18/2018,16,8.96,8.96,7.86,8.95,94840304,886358476,0.9909,1.1
binance-coin,BNB,Binance Coin,3/19/2018,16,9.09,9.26,8.5,8.99,97938896,890407158,0.6447,0.76
binance-coin,BNB,Binance Coin,3/20/2018,16,8.99,9.24,8.66,9.16,96919504,907060323,0.8621,0.58
binance-coin,BNB,Binance Coin,3/21/2018,16,9.17,10.29,9.08,9.98,131761000,988357748,0.7438,1.21
binance-coin,BNB,Binance Coin,3/22/2018,16,10.03,10.91,9.57,10.07,112305000,996704628,0.3731,1.34
binance-coin,BNB,Binance Coin,3/23/2018,16,10.05,11.98,9.54,11.74,157246000,1162186726,0.9016,2.44
binance-coin,BNB,Binance Coin,3/24/2018,16,11.71,14.84,11.6,13.09,255358000,1296004147,0.4599,3.24
binance-coin,BNB,Binance Coin,3/25/2018,16,13.14,14.23,12.57,12.78,189518000,1265705863,0.1265,1.66
binance-coin,BNB,Binance Coin,3/26/2018,16,12.91,12.91,10.96,12.06,132353000,1194247460,0.5641,1.95
binance-coin,BNB,Binance Coin,3/27/2018,16,12.12,12.23,10.88,11.51,102579000,1139482816,0.4667,1.35
binance-coin,BNB,Binance Coin,3/28/2018,16,11.52,12.25,11.39,11.64,92931200,1152562566,0.2907,0.86
binance-coin,BNB,Binance Coin,3/29/2018,16,11.7,11.73,10.17,10.2,81352096,1009556645,0.0192,1.56
binance-coin,BNB,Binance Coin,3/30/2018,16,10.17,10.75,9.74,10.35,75551600,1024834506,0.604,1.01
binance-coin,BNB,Binance Coin,3/31/2018,16,10.39,11.39,10.29,11.06,89256304,1094688883,0.7,1.1
binance-coin,BNB,Binance Coin,4/1/2018,16,11.15,11.3,10.38,11.07,87918096,1286574163,0.75,0.92
binance-coin,BNB,Binance Coin,4/2/2018,16,11.07,12.65,11.02,12.62,116071000,1467302827,0.9816,1.63
binance-coin,BNB,Binance Coin,4/3/2018,16,12.64,13.95,12.33,13.36,141287008,1553336414,0.6358,1.62
binance-coin,BNB,Binance Coin,4/4/2018,16,13.29,13.44,12,12.19,119600000,1417275459,0.1319,1.44
binance-coin,BNB,Binance Coin,4/5/2018,16,12.2,12.62,12.14,12.45,103864000,1447875513,0.6458,0.48
binance-coin,BNB,Binance Coin,4/6/2018,16,12.49,12.64,12.04,12.26,81989696,1425181248,0.3667,0.6
binance-coin,BNB,Binance Coin,4/7/2018,16,12.27,12.63,12.27,12.46,87924896,1448119662,0.5278,0.36
binance-coin,BNB,Binance Coin,4/8/2018,16,12.51,12.51,12.12,12.12,79045000,1408811614,0,0.39
binance-coin,BNB,Binance Coin,4/9/2018,16,12.12,12.55,11.61,11.87,80643696,1379827596,0.2766,0.94
binance-coin,BNB,Binance Coin,4/10/2018,16,11.91,12.4,11.85,12.04,87608200,1399347919,0.3455,0.55
binance-coin,BNB,Binance Coin,4/11/2018,16,12.04,12.23,11.78,12.23,92759696,1421984054,1,0.45
binance-coin,BNB,Binance Coin,4/12/2018,16,12.42,12.95,11.91,12.95,133239000,1505878427,1,1.04
binance-coin,BNB,Binance Coin,4/13/2018,16,13.15,13.76,12.75,13.54,148215008,1573810083,0.7822,1.01
binance-coin,BNB,Binance Coin,4/14/2018,16,13.45,13.84,12.99,13.24,94980800,1539815189,0.2941,0.85
binance-coin,BNB,Binance Coin,4/15/2018,16,13.3,13.58,12.92,13.06,115373000,1489242399,0.2121,0.66
binance-coin,BNB,Binance Coin,4/16/2018,16,13.05,13.06,12.08,12.21,75965504,1392444152,0.1327,0.98
binance-coin,BNB,Binance Coin,4/17/2018,16,12.23,12.46,11.67,11.77,77537400,1342197560,0.1266,0.79
binance-coin,BNB,Binance Coin,4/18/2018,16,11.79,12.39,11.53,12.28,90015104,1399936665,0.8721,0.86
binance-coin,BNB,Binance Coin,4/19/2018,16,12.26,12.43,12.04,12.35,78661696,1408706440,0.7949,0.39
binance-coin,BNB,Binance Coin,4/20/2018,16,12.35,12.72,11.93,12.58,86036096,1434092031,0.8228,0.79
binance-coin,BNB,Binance Coin,4/21/2018,16,12.57,13.67,12.44,13.38,141582000,1525689996,0.7642,1.23
binance-coin,BNB,Binance Coin,4/22/2018,16,13.35,13.35,12.86,12.88,84873000,1468384247,0.0408,0.49
binance-coin,BNB,Binance Coin,4/23/2018,16,12.88,13.83,12.85,13.63,132041000,1553846790,0.7959,0.98
binance-coin,BNB,Binance Coin,4/24/2018,16,13.65,15.62,13.65,15.27,165599008,1740954335,0.8223,1.97
binance-coin,BNB,Binance Coin,4/25/2018,16,15.21,15.93,13.05,13.29,144820992,1515711383,0.0833,2.88
binance-coin,BNB,Binance Coin,4/26/2018,16,13.35,14.71,13.25,14.65,127788000,1671115449,0.9589,1.46
binance-coin,BNB,Binance Coin,4/27/2018,16,14.65,14.77,14.18,14.33,101995000,1634109050,0.2542,0.59
binance-coin,BNB,Binance Coin,4/28/2018,16,14.28,15.33,14.23,15.2,122360000,1733439014,0.8818,1.1
binance-coin,BNB,Binance Coin,4/29/2018,16,15.16,15.4,14.56,15.06,105495000,1717028472,0.5952,0.84
binance-coin,BNB,Binance Coin,4/30/2018,16,15.06,15.16,14.11,14.31,83765800,1632170348,0.1905,1.05
binance-coin,BNB,Binance Coin,5/1/2018,16,14.31,14.31,13.61,14.16,75433904,1615315046,0.7857,0.7
binance-coin,BNB,Binance Coin,5/2/2018,16,14.17,14.41,13.94,14.41,80730304,1643243757,1,0.47
binance-coin,BNB,Binance Coin,5/3/2018,16,14.44,14.78,14.21,14.65,104726000,1671001407,0.7719,0.57
binance-coin,BNB,Binance Coin,5/4/2018,16,14.63,14.68,14.24,14.33,79940496,1634154667,0.2045,0.44
binance-coin,BNB,Binance Coin,5/5/2018,16,14.32,14.5,14.21,14.37,71502096,1638625085,0.5517,0.29
binance-coin,BNB,Binance Coin,5/6/2018,16,14.36,14.8,13.68,13.94,74731600,1590032091,0.2321,1.12
binance-coin,BNB,Binance Coin,5/7/2018,16,13.94,13.97,12.99,13.7,59800200,1562650778,0.7245,0.98
binance-coin,BNB,Binance Coin,5/8/2018,16,13.7,13.92,13.15,13.53,57865500,1542864614,0.4935,0.77
binance-coin,BNB,Binance Coin,5/9/2018,16,13.52,14.81,13.08,14.66,99046304,1671868121,0.9133,1.73
binance-coin,BNB,Binance Coin,5/10/2018,16,14.68,15.05,13.82,13.82,68250000,1575868163,0,1.23
binance-coin,BNB,Binance Coin,5/11/2018,16,13.88,14.09,12.59,12.99,57027500,1481841120,0.2667,1.5
binance-coin,BNB,Binance Coin,5/12/2018,16,12.97,13.15,12.25,12.94,44001000,1476139055,0.7667,0.9
binance-coin,BNB,Binance Coin,5/13/2018,16,13.01,13.55,12.74,13.12,70816496,1496073473,0.4691,0.81
binance-coin,BNB,Binance Coin,5/14/2018,16,13.16,13.17,12.36,12.87,49317700,1467791233,0.6296,0.81
binance-coin,BNB,Binance Coin,5/15/2018,16,12.85,13.27,12.51,12.57,45696200,1433248126,0.0789,0.76
binance-coin,BNB,Binance Coin,5/16/2018,16,12.56,12.57,11.95,12.26,35233200,1398203237,0.5,0.62
binance-coin,BNB,Binance Coin,5/17/2018,16,12.32,12.97,12.27,12.47,54251500,1421524681,0.2857,0.7
binance-coin,BNB,Binance Coin,5/18/2018,16,12.36,16.22,12.05,15.14,243260992,1726060542,0.741,4.17
binance-coin,BNB,Binance Coin,5/19/2018,16,15.13,15.62,13.99,14.25,138320992,1624598007,0.1595,1.63
binance-coin,BNB,Binance Coin,5/20/2018,16,14.35,14.37,13.69,14.12,95390200,1610012126,0.6324,0.68
binance-coin,BNB,Binance Coin,5/21/2018,16,14.13,14.79,13.82,14.72,97367296,1678950085,0.9278,0.97
binance-coin,BNB,Binance Coin,5/22/2018,16,14.57,14.84,13.75,13.93,86545104,1588081985,0.1651,1.09
binance-coin,BNB,Binance Coin,5/23/2018,16,13.85,13.93,12.33,12.63,68215200,1439908137,0.1875,1.6
binance-coin,BNB,Binance Coin,5/24/2018,16,12.61,13.19,12.2,13,54410900,1482570984,0.8081,0.99
binance-coin,BNB,Binance Coin,5/25/2018,16,13.03,13.37,12.64,13.01,49173800,1483449102,0.5068,0.73
binance-coin,BNB,Binance Coin,5/26/2018,16,12.96,13.2,12.7,12.76,43258400,1455064225,0.12,0.5
